Year,Player_Name,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Best_Bowling_Match,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls,Batting_Impact,Bowling_Impact,Total_Impact,Player_Role
2023.0,Maheesh Theekshana,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,294.0,392.0,11.0,2/23,35.64,8.0,26.73,0.0,0.0,0.0,4.141230769230769,4.141230769230769,Bowler
2022.0,Maheesh Theekshana,9.0,1.0,7.0,7*,7.0,7.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,210.0,261.0,12.0,4/33,21.75,7.46,17.5,1.0,0.0,3.2266666666666666,7.92,11.146666666666667,Bowler
2024.0,Mahipal Lomror,10.0,2.0,125.0,33,15.63,68.0,183.82,0.0,0.0,9.0,9.0,3.0,0.0,10.0,6.0,18.0,0.0,0/18,0.0,18.0,0.0,0.0,0.0,5.2504,4.0,9.250399999999999,All-rounder
2023.0,Mahipal Lomror,12.0,2.0,135.0,54*,16.88,97.0,139.18,0.0,1.0,9.0,8.0,4.0,0.0,12.0,12.0,17.0,0.0,0/4,0.0,8.5,0.0,0.0,0.0,5.228533333333334,5.75,10.978533333333335,All-rounder
2022.0,Mahipal Lomror,7.0,0.0,86.0,42,17.2,57.0,150.88,0.0,0.0,7.0,4.0,2.0,0.0,7.0,12.0,18.0,0.0,0/7,0.0,9.0,0.0,0.0,0.0,5.3759999999999994,5.5,10.876,All-rounder
2021.0,Mahipal Lomror,4.0,1.0,94.0,43,31.33,73.0,128.76,0.0,0.0,3.0,6.0,0.0,0.0,4.0,42.0,47.0,1.0,1/22,47.0,6.71,42.0,0.0,0.0,0.0,0.0,0.0,Unknown
2020.0,Mahipal Lomror,3.0,0.0,59.0,47,19.66,54.0,109.25,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2019.0,Mahipal Lomror,2.0,0.0,8.0,8,8.0,3.0,266.66,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2018.0,Mahipal Lomror,2.0,1.0,20.0,11,20.0,21.0,95.23,0.0,0.0,1.0,0.0,0.0,0.0,2.0,18.0,27.0,0.0,0/8,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Manav Suthar,1.0,0.0,1.0,1,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,26.0,0.0,0/26,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Manish Pandey,1.0,0.0,42.0,42,42.0,31.0,135.48,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Manish Pandey,10.0,0.0,160.0,50,17.78,146.0,109.59,0.0,1.0,15.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.5448,7.0,11.5448,Bowler
2022.0,Manish Pandey,6.0,0.0,88.0,38,14.67,80.0,110.0,0.0,0.0,9.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.106933333333334,7.0,11.106933333333334,Bowler
2021.0,Manish Pandey,8.0,2.0,292.0,69*,48.66,236.0,123.72,0.0,3.0,21.0,10.0,5.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.942,7.0,14.942,All-rounder
2020.0,Manish Pandey,16.0,2.0,425.0,83*,32.69,333.0,127.62,0.0,3.0,35.0,18.0,7.0,0.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.3934,7.0,13.3934,All-rounder
2019.0,Manish Pandey,12.0,3.0,344.0,83*,43.0,263.0,130.79,0.0,3.0,34.0,6.0,7.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.427733333333332,7.0,14.427733333333332,All-rounder
2018.0,Manish Pandey,15.0,2.0,284.0,62*,25.81,246.0,115.44,0.0,3.0,22.0,5.0,9.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.543200000000001,7.0,12.5432,Bowler
2017.0,Manish Pandey,14.0,5.0,396.0,81*,49.5,308.0,128.57,0.0,2.0,28.0,12.0,8.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.67424761904762,7.0,14.67424761904762,All-rounder
2016.0,Manish Pandey,12.0,3.0,248.0,52,31.0,183.0,135.51,0.0,2.0,17.0,9.0,7.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.426933333333333,7.0,13.426933333333334,All-rounder
2015.0,Manish Pandey,13.0,1.0,225.0,40,20.45,184.0,122.28,0.0,0.0,22.0,7.0,5.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.896800000000001,7.0,11.8968,Bowler
2014.0,Manish Pandey,16.0,3.0,401.0,94,30.84,340.0,117.94,0.0,2.0,35.0,10.0,3.0,0.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.862266666666667,7.0,12.862266666666667,Bowler
2013.0,Manish Pandey,7.0,1.0,136.0,66,22.66,137.0,99.27,0.0,1.0,11.0,3.0,6.0,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.7457142857142856,7.0,11.745714285714286,Bowler
2012.0,Manish Pandey,10.0,2.0,143.0,80*,20.42,112.0,127.67,0.0,1.0,12.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.238133333333334,7.0,12.238133333333334,Bowler
2011.0,Manish Pandey,10.0,0.0,246.0,59,27.33,227.0,108.37,0.0,1.0,28.0,6.0,5.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.276266666666667,7.0,12.276266666666668,Bowler
2010.0,Manish Pandey,13.0,1.0,249.0,42*,20.75,226.0,110.17,0.0,0.0,27.0,7.0,7.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.5978666666666665,7.0,11.597866666666667,Bowler
2009.0,Manish Pandey,5.0,2.0,168.0,114*,84.0,118.0,142.37,1.0,0.0,17.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.596533333333333,7.0,15.596533333333333,All-rounder
2008.0,Manish Pandey,3.0,0.0,3.0,3,1.5,9.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
,Manoj Bhandage,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
,Manvanth Kumar L,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,Marco Jansen,3.0,1.0,18.0,17,18.0,13.0,138.46,0.0,0.0,1.0,1.0,6.0,0.0,3.0,60.0,129.0,1.0,1/45,129.0,12.9,60.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Marco Jansen,8.0,3.0,39.0,17*,13.0,43.0,90.7,0.0,0.0,4.0,0.0,3.0,0.0,8.0,162.0,267.0,10.0,2/16,26.7,9.89,16.2,0.0,0.0,3.458666666666667,5.59,9.048666666666666,Bowler
2022.0,Marco Jansen,8.0,2.0,9.0,8*,9.0,7.0,128.57,0.0,0.0,0.0,1.0,3.0,0.0,8.0,192.0,274.0,7.0,3/25,39.14,8.56,27.43,0.0,0.0,4.148533333333334,3.2044999999999995,7.353033333333333,Batsman
2021.0,Marco Jansen,2.0,0.0,0.0,0*,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,36.0,45.0,2.0,2/28,22.5,7.5,18.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Marcus Stoinis,14.0,2.0,388.0,124*,32.33,263.0,147.53,1.0,2.0,39.0,16.0,4.0,0.0,14.0,84.0,126.0,4.0,1/3,31.5,9.0,21.0,0.0,0.0,7.091961904761905,3.6285714285714286,10.720533333333334,Batsman
2023.0,Marcus Stoinis,15.0,2.0,408.0,89*,31.38,272.0,150.0,0.0,3.0,28.0,27.0,4.0,0.0,15.0,65.0,100.0,5.0,2/20,20.0,9.23,13.0,0.0,0.0,6.910400000000001,5.885,12.7954,Batsman
2022.0,Marcus Stoinis,11.0,2.0,156.0,38*,19.5,106.0,147.17,0.0,0.0,7.0,13.0,4.0,0.0,11.0,42.0,79.0,4.0,3/23,19.75,11.29,10.5,0.0,0.0,5.484533333333334,4.900454545454546,10.38498787878788,All-rounder
2021.0,Marcus Stoinis,10.0,3.0,89.0,27*,22.25,72.0,123.61,0.0,0.0,11.0,1.0,2.0,0.0,10.0,67.0,117.0,2.0,1/7,58.5,10.47,33.5,0.0,0.0,5.076266666666667,1.0649999999999997,6.141266666666667,Batsman
2020.0,Marcus Stoinis,17.0,3.0,352.0,65,25.14,237.0,148.52,0.0,3.0,31.0,16.0,3.0,0.0,17.0,178.0,283.0,13.0,3/26,21.76,9.53,13.69,0.0,0.0,6.324674509803922,6.030058823529412,12.354733333333334,All-rounder
2019.0,Marcus Stoinis,10.0,6.0,211.0,46*,52.75,156.0,135.25,0.0,0.0,14.0,10.0,2.0,0.0,10.0,100.0,145.0,2.0,1/13,72.5,8.7,50.0,0.0,0.0,7.6066666666666665,1.9500000000000006,9.556666666666667,Batsman
2018.0,Marcus Stoinis,7.0,3.0,99.0,29*,24.75,76.0,130.26,0.0,0.0,6.0,4.0,2.0,0.0,7.0,66.0,120.0,3.0,1/15,40.0,10.9,22.0,0.0,0.0,5.4536,1.1928571428571426,6.646457142857143,Batsman
2017.0,Marcus Stoinis,5.0,0.0,17.0,9,5.66,24.0,70.83,0.0,0.0,1.0,0.0,3.0,0.0,5.0,63.0,110.0,2.0,1/28,55.0,10.47,31.5,0.0,0.0,2.3416000000000006,1.3649999999999998,3.7066000000000003,Unknown
2016.0,Marcus Stoinis,7.0,1.0,146.0,52,36.5,108.0,135.18,0.0,1.0,13.0,4.0,0.0,0.0,7.0,138.0,194.0,8.0,4/15,24.25,8.43,17.25,1.0,0.0,6.810514285714286,6.649285714285714,13.459800000000001,All-rounder
2024.0,Matheesha Pathirana,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,132.0,169.0,13.0,4/28,13.0,7.68,10.15,1.0,0.0,0.0,9.16,9.16,Bowler
2023.0,Matheesha Pathirana,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,278.0,371.0,19.0,3/15,19.53,8.01,14.63,0.0,0.0,0.0,8.37,8.37,Bowler
2022.0,Matheesha Pathirana,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,41.0,52.0,2.0,2/24,26.0,7.61,20.5,0.0,0.0,0.0,0.0,0.0,Unknown
,Matthew Breetzke,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,Mayank Markande,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,132.0,259.0,8.0,2/26,32.38,11.77,16.5,0.0,0.0,0.0,3.3532857142857138,3.3532857142857138,Unknown
2023.0,Mayank Markande,10.0,3.0,21.0,18*,0.0,13.0,161.54,0.0,0.0,2.0,1.0,1.0,0.0,10.0,228.0,300.0,12.0,4/15,25.0,7.89,19.0,1.0,0.0,4.0,6.8549999999999995,10.855,Bowler
2022.0,Mayank Markande,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,42.0,57.0,1.0,1/26,57.0,8.14,42.0,0.0,0.0,0.0,0.0,0.0,Unknown
2021.0,Mayank Markande,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,26.0,0.0,0/26,0.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2019.0,Mayank Markande,3.0,1.0,6.0,6,6.0,5.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,36.0,59.0,1.0,1/23,59.0,9.83,36.0,0.0,0.0,0.0,0.0,0.0,Unknown
2018.0,Mayank Markande,14.0,4.0,21.0,7*,10.5,24.0,87.5,0.0,0.0,2.0,0.0,3.0,0.0,14.0,264.0,368.0,15.0,4/23,24.53,8.36,17.6,1.0,0.0,3.173333333333334,6.5211428571428565,9.694476190476191,Bowler
2024.0,Mayank Yadav,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,73.0,85.0,7.0,3/14,12.14,6.99,10.43,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Mitchell Marsh,4.0,0.0,61.0,23,15.25,38.0,160.53,0.0,0.0,9.0,3.0,0.0,0.0,4.0,48.0,103.0,1.0,1/37,103.0,12.88,48.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Mitchell Marsh,9.0,0.0,128.0,63,14.22,97.0,131.96,0.0,1.0,11.0,7.0,3.0,0.0,9.0,121.0,170.0,12.0,4/27,14.17,8.43,10.08,1.0,0.0,4.878755555555556,7.785,12.663755555555557,Bowler
2022.0,Mitchell Marsh,8.0,0.0,251.0,89,31.38,189.0,132.8,0.0,2.0,19.0,14.0,0.0,0.0,8.0,72.0,102.0,4.0,2/25,25.5,8.5,18.0,0.0,0.0,6.551733333333334,5.4,11.951733333333333,Batsman
2020.0,Mitchell Marsh,1.0,0.0,0.0,0*,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0/6,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2016.0,Mitchell Marsh,3.0,0.0,7.0,7,7.0,11.0,63.63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,45.0,4.0,2/14,11.25,5.0,13.5,0.0,0.0,0.0,0.0,0.0,Unknown
2013.0,Mitchell Marsh,9.0,1.0,141.0,38,20.14,106.0,132.07,0.0,0.0,6.0,10.0,7.0,0.0,9.0,116.0,182.0,7.0,2/7,26.0,9.41,16.57,0.0,0.0,5.133066666666666,5.261666666666667,10.394733333333333,All-rounder
2011.0,Mitchell Marsh,5.0,1.0,50.0,37,25.0,49.0,102.04,0.0,0.0,2.0,3.0,0.0,0.0,5.0,85.0,99.0,7.0,4/25,14.14,6.98,12.14,1.0,0.0,4.721066666666667,8.61,13.331066666666667,Bowler
2010.0,Mitchell Marsh,3.0,0.0,28.0,15,14.0,30.0,93.33,0.0,0.0,1.0,1.0,0.0,0.0,3.0,60.0,88.0,2.0,1/19,44.0,8.8,30.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Mitchell Santner,3.0,0.0,14.0,11,4.67,17.0,82.35,0.0,0.0,1.0,0.0,1.0,0.0,3.0,54.0,64.0,2.0,1/10,32.0,7.11,27.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Mitchell Santner,3.0,2.0,2.0,1*,0.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,72.0,81.0,3.0,2/28,27.0,6.75,24.0,0.0,0.0,0.0,0.0,0.0,Unknown
2022.0,Mitchell Santner,6.0,2.0,22.0,11,11.0,27.0,81.48,0.0,0.0,3.0,0.0,2.0,0.0,6.0,114.0,130.0,4.0,1/15,32.5,6.84,28.5,0.0,0.0,3.0528000000000004,5.08,8.1328,Bowler
2020.0,Mitchell Santner,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.0,53.0,2.0,1/23,26.5,7.57,21.0,0.0,0.0,0.0,0.0,0.0,Unknown
2019.0,Mitchell Santner,4.0,1.0,32.0,22,32.0,23.0,139.13,0.0,0.0,0.0,3.0,1.0,0.0,4.0,84.0,94.0,4.0,2/13,23.5,6.71,21.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Mitchell Starc,13.0,3.0,9.0,6*,4.5,11.0,81.82,0.0,0.0,1.0,0.0,6.0,0.0,14.0,251.0,444.0,17.0,4/33,26.12,10.61,14.76,1.0,0.0,2.5418666666666665,5.292428571428571,7.834295238095238,Bowler
2015.0,Mitchell Starc,13.0,2.0,11.0,9*,11.0,14.0,78.57,0.0,0.0,1.0,0.0,7.0,0.0,13.0,258.0,291.0,20.0,4/15,14.55,6.76,12.9,1.0,0.0,2.9752,8.927692307692308,11.902892307692309,Bowler
2014.0,Mitchell Starc,14.0,3.0,85.0,29,14.16,84.0,101.19,0.0,0.0,9.0,0.0,9.0,0.0,14.0,322.0,402.0,14.0,2/21,28.71,7.49,23.0,0.0,0.0,3.8312,6.013,9.8442,Bowler
2024.0,Moeen Ali,8.0,0.0,128.0,56,25.6,98.0,130.61,0.0,1.0,7.0,8.0,2.0,0.0,8.0,48.0,71.0,2.0,2/23,35.5,8.88,24.0,0.0,0.0,5.7809333333333335,2.835,8.615933333333334,Batsman
2023.0,Moeen Ali,15.0,3.0,124.0,23,17.71,91.0,136.26,0.0,0.0,12.0,6.0,4.0,0.0,15.0,156.0,195.0,9.0,4/26,21.67,7.5,17.33,1.0,0.0,5.0504,6.816000000000001,11.8664,Bowler
2022.0,Moeen Ali,10.0,0.0,244.0,93,24.4,177.0,137.85,0.0,1.0,24.0,11.0,5.0,0.0,10.0,143.0,158.0,8.0,3/13,19.75,6.63,17.88,0.0,0.0,5.828,7.885,13.713000000000001,Bowler
2021.0,Moeen Ali,15.0,1.0,357.0,58,25.5,260.0,137.3,0.0,1.0,31.0,19.0,7.0,0.0,15.0,152.0,161.0,6.0,3/7,26.83,6.35,25.33,0.0,0.0,5.834666666666668,6.059,11.893666666666668,Bowler
2020.0,Moeen Ali,3.0,0.0,12.0,11,4.0,16.0,75.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,30.0,42.0,1.0,1/21,42.0,8.4,30.0,0.0,0.0,0.0,0.0,0.0,Unknown
2019.0,Moeen Ali,11.0,2.0,220.0,66,27.5,133.0,165.41,0.0,2.0,16.0,17.0,1.0,0.0,11.0,150.0,169.0,6.0,2/18,28.16,6.76,25.0,0.0,0.0,6.5636363636363635,5.806181818181818,12.369818181818182,Batsman
2018.0,Moeen Ali,5.0,0.0,77.0,65,19.25,46.0,167.39,0.0,1.0,4.0,6.0,2.0,0.0,5.0,79.0,97.0,3.0,1/13,32.33,7.36,26.33,0.0,0.0,5.94,4.754,10.693999999999999,All-rounder
2021.0,Mohammad Shami,14.0,3.0,13.0,9*,13.0,17.0,76.47,0.0,0.0,0.0,0.0,1.0,0.0,14.0,316.0,395.0,19.0,3/21,20.78,7.5,16.63,0.0,0.0,3.0792000000000006,8.129714285714286,11.208914285714286,Bowler
2020.0,Mohammad Shami,14.0,2.0,2.0,2*,2.0,3.0,66.66,0.0,0.0,0.0,0.0,2.0,0.0,14.0,322.0,460.0,20.0,3/15,23.0,8.57,16.1,0.0,0.0,1.9376000000000002,7.257857142857143,9.195457142857142,Bowler
2019.0,Mohammad Shami,14.0,1.0,1.0,1*,1.0,2.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,324.0,469.0,19.0,3/21,24.68,8.68,17.05,0.0,0.0,1.4133333333333333,6.759714285714287,8.17304761904762,Bowler
2018.0,Mohammad Shami,4.0,0.0,7.0,7,7.0,6.0,116.66,0.0,0.0,1.0,0.0,2.0,0.0,4.0,83.0,144.0,3.0,1/29,48.0,10.4,27.66,0.0,0.0,0.0,0.0,0.0,Unknown
2017.0,Mohammad Shami,8.0,2.0,36.0,21,9.0,24.0,150.0,0.0,0.0,4.0,2.0,0.0,0.0,8.0,156.0,243.0,5.0,2/36,48.6,9.34,31.2,0.0,0.0,4.72,2.2675,6.9875,Batsman
2016.0,Mohammad Shami,8.0,2.0,2.0,2*,0.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,151.0,244.0,5.0,2/34,48.8,9.69,30.2,0.0,0.0,1.3333333333333333,2.0925000000000002,3.4258333333333333,Unknown
2014.0,Mohammad Shami,12.0,2.0,3.0,1*,1.5,7.0,42.85,0.0,0.0,0.0,0.0,0.0,0.0,12.0,264.0,369.0,7.0,1/22,52.71,8.38,37.71,0.0,0.0,1.2626666666666666,2.6849999999999996,3.947666666666666,Unknown
2013.0,Mohammad Shami,3.0,0.0,5.0,5,5.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,78.0,1.0,1/32,78.0,8.66,54.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Mohammed Siraj,14.0,1.0,12.0,12,6.0,8.0,150.0,0.0,0.0,0.0,2.0,3.0,0.0,14.0,324.0,496.0,15.0,3/43,33.07,9.19,21.6,0.0,0.0,4.48,4.398142857142857,8.878142857142858,All-rounder
2023.0,Mohammed Siraj,14.0,1.0,1.0,1*,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,300.0,376.0,19.0,4/21,19.79,7.52,15.79,1.0,0.0,1.4133333333333333,8.275714285714287,9.68904761904762,Bowler
2022.0,Mohammed Siraj,15.0,3.0,30.0,14*,15.0,33.0,90.91,0.0,0.0,5.0,0.0,6.0,0.0,15.0,306.0,514.0,9.0,2/30,57.11,10.08,34.0,0.0,0.0,3.6242666666666667,1.8599999999999999,5.484266666666667,Unknown
2021.0,Mohammed Siraj,15.0,3.0,20.0,12*,20.0,26.0,76.92,0.0,0.0,1.0,1.0,4.0,0.0,15.0,312.0,353.0,11.0,3/27,32.09,6.78,28.36,0.0,0.0,3.6512000000000002,5.291999999999999,8.9432,Bowler
2020.0,Mohammed Siraj,9.0,2.0,17.0,10*,17.0,14.0,121.42,0.0,0.0,2.0,0.0,4.0,0.0,9.0,163.0,236.0,11.0,3/8,21.45,8.68,14.81,0.0,0.0,4.597866666666667,7.203333333333333,11.801200000000001,Bowler
2019.0,Mohammed Siraj,9.0,3.0,4.0,3*,4.0,14.0,28.57,0.0,0.0,0.0,0.0,2.0,0.0,9.0,169.0,269.0,7.0,2/38,38.42,9.55,24.14,0.0,0.0,1.0818666666666668,2.7076666666666656,3.789533333333332,Unknown
2018.0,Mohammed Siraj,11.0,2.0,25.0,14,12.5,22.0,113.63,0.0,0.0,2.0,1.0,5.0,0.0,11.0,246.0,367.0,11.0,3/25,33.36,8.95,22.36,0.0,0.0,4.030133333333334,4.353000000000001,8.383133333333333,All-rounder
2017.0,Mohammed Siraj,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,138.0,212.0,10.0,4/32,21.2,9.21,13.8,1.0,0.0,0.0,7.654999999999999,7.654999999999999,Bowler
2024.0,Mohd. Arshad Khan,4.0,2.0,83.0,58*,41.5,54.0,153.7,0.0,1.0,6.0,5.0,1.0,0.0,4.0,61.0,114.0,1.0,1/45,114.0,11.21,61.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Mohd. Arshad Khan,6.0,1.0,18.0,15*,9.0,15.0,120.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,85.0,190.0,5.0,3/39,38.0,13.41,17.0,0.0,0.0,3.92,1.65,5.57,Unknown
,Mohit Rathee,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,Mohit Sharma,12.0,1.0,4.0,4,2.0,15.0,26.67,0.0,0.0,0.0,0.0,4.0,0.0,12.0,234.0,425.0,13.0,3/25,32.69,10.9,18.0,0.0,0.0,0.8712000000000001,3.6370000000000005,4.5082,Unknown
2023.0,Mohit Sharma,14.0,1.0,0.0,0*,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,265.0,361.0,27.0,5/10,13.37,8.17,9.81,2.0,1.0,0.0,8.807857142857143,8.807857142857143,Bowler
2020.0,Mohit Sharma,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,45.0,1.0,1/45,45.0,11.25,24.0,0.0,0.0,0.0,0.0,0.0,Unknown
2019.0,Mohit Sharma,1.0,1.0,0.0,0*,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,27.0,1.0,1/27,27.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,Unknown
2018.0,Mohit Sharma,9.0,3.0,10.0,4*,10.0,13.0,76.92,0.0,0.0,1.0,0.0,2.0,0.0,9.0,178.0,322.0,7.0,2/33,46.0,10.85,25.42,0.0,0.0,2.8512000000000004,1.7416666666666667,4.5928666666666675,Unknown
2017.0,Mohit Sharma,14.0,1.0,51.0,13,8.5,50.0,102.0,0.0,0.0,3.0,1.0,3.0,0.0,14.0,274.0,410.0,13.0,2/24,31.53,8.97,21.07,0.0,0.0,3.400000000000001,4.601857142857143,8.001857142857144,Bowler
2016.0,Mohit Sharma,14.0,2.0,32.0,15,8.0,26.0,123.07,0.0,0.0,3.0,1.0,3.0,0.0,14.0,291.0,407.0,13.0,3/23,31.3,8.39,22.38,0.0,0.0,3.921866666666667,4.937857142857143,8.85972380952381,Bowler
2015.0,Mohit Sharma,16.0,3.0,28.0,21*,9.33,18.0,155.55,0.0,0.0,1.0,2.0,5.0,0.0,16.0,342.0,481.0,14.0,3/25,34.35,8.43,24.42,0.0,0.0,4.7463999999999995,4.2275,8.9739,All-rounder
2014.0,Mohit Sharma,16.0,1.0,1.0,1*,0.0,3.0,33.33,0.0,0.0,0.0,0.0,3.0,0.0,16.0,323.0,452.0,23.0,4/14,19.65,8.39,14.04,1.0,0.0,0.8888,7.96125,8.85005,Bowler
2013.0,Mohit Sharma,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,304.0,326.0,20.0,3/10,16.3,6.43,15.2,0.0,0.0,0.0,8.785,8.785,Bowler
2024.0,Mohsin Khan,10.0,0.0,2.0,2,2.0,1.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,228.0,385.0,10.0,2/29,38.5,10.13,22.8,0.0,0.0,4.16,2.9016666666666664,7.0616666666666665,Batsman
2023.0,Mohsin Khan,5.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,107.0,3.0,1/24,35.67,10.7,20.0,0.0,0.0,0.0,2.416,2.416,Unknown
2022.0,Mohsin Khan,9.0,2.0,23.0,13*,23.0,16.0,143.75,0.0,0.0,2.0,1.0,1.0,0.0,9.0,198.0,197.0,14.0,4/16,14.07,5.97,14.14,1.0,0.0,5.673333333333334,9.333333333333332,15.006666666666666,Bowler
2021.0,Mujeeb Ur Rahman,1.0,1.0,1.0,1*,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,29.0,2.0,2/29,14.5,7.25,12.0,0.0,0.0,0.0,0.0,0.0,Unknown
2020.0,Mujeeb Ur Rahman,2.0,0.0,1.0,1,1.0,3.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,83.0,0.0,0/39,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
